,date,account_value
433,2020-09-21,1210865.966266174
434,2020-09-22,1223591.5736422727
435,2020-09-23,1194640.8535800169
436,2020-09-24,1198246.4341769407
437,2020-09-25,1217440.920527954
438,2020-09-28,1237059.544833679
439,2020-09-29,1231226.9543872068
440,2020-09-30,1241513.4013400266
441,2020-10-01,1248194.3492922971
442,2020-10-02,1236228.4041629026
443,2020-10-05,1258584.750026245
444,2020-10-06,1241019.0089068601
445,2020-10-07,1262630.135081787
446,2020-10-08,1273063.1291232298
447,2020-10-09,1284347.7445254514
448,2020-10-12,1305426.6175494383
449,2020-10-13,1297229.282573242
450,2020-10-14,1288712.5793872068
451,2020-10-15,1286796.3701281736
452,2020-10-16,1287009.1734729002
453,2020-10-19,1265930.3820452879
454,2020-10-20,1271998.5412249754
455,2020-10-21,1269230.6290087888
456,2020-10-22,1275937.4430117796
457,2020-10-23,1280408.7611422727
458,2020-10-26,1256561.9759020994
459,2020-10-27,1252835.9590563963
460,2020-10-28,1208548.9556155393
461,2020-10-29,1223133.8995776365
462,2020-10-30,1208442.6355395506
463,2020-11-02,1223346.866115112
464,2020-11-03,1245064.3939624021
465,2020-11-04,1272530.7943759153
466,2020-11-05,1297548.6507830808
467,2020-11-06,1297016.397632141
468,2020-11-09,1312665.847896118
469,2020-11-10,1311068.925250549
470,2020-11-11,1321075.9862170408
471,2020-11-12,1308194.5297656248
472,2020-11-13,1326079.6390948484
473,2020-11-16,1341516.2044177244
474,2020-11-17,1335341.561969299
475,2020-11-18,1320117.9631838987
476,2020-11-19,1325440.9026751707
477,2020-11-20,1316391.864741821
478,2020-11-23,1323950.4632983396
479,2020-11-24,1345348.7045321653
480,2020-11-25,1343325.9304080198
481,2020-11-27,1346626.1773715208
482,2020-11-30,1340664.501460571
483,2020-12-01,1355781.6169772337
484,2020-12-02,1358336.6442523191
485,2020-12-03,1357804.3911013792
486,2020-12-04,1369834.2261920164
487,2020-12-07,1367172.7156481931
488,2020-12-08,1371111.6990313719
489,2020-12-09,1360252.8535113523
490,2020-12-10,1358549.6107897947
491,2020-12-11,1356902.5879702757
492,2020-12-14,1351234.169429321
493,2020-12-15,1368667.0716510008
494,2020-12-16,1371126.875957031
495,2020-12-17,1379041.2347064207
496,2020-12-18,1374335.4085955808
497,2020-12-21,1368987.9085955808
498,2020-12-22,1366314.1585955808
499,2020-12-23,1367276.669429321
500,2020-12-24,1372303.332484741
501,2020-12-28,1384281.6802630613
502,2020-12-29,1381180.2020678709
503,2020-12-30,1383212.2781787107
504,2020-12-31,1392196.039012451
