,date,account_value
249,2019-12-27,1411245.3172928467
250,2019-12-30,1399083.423249878
251,2019-12-31,1400059.9256912842
252,2020-01-02,1425981.6268631592
253,2020-01-03,1408227.0370194092
254,2020-01-06,1411866.8651444092
255,2020-01-07,1398994.6503006592
256,2020-01-08,1421276.6605545655
257,2020-01-09,1439031.1131912842
258,2020-01-10,1432373.141999878
259,2020-01-13,1449595.2313553467
260,2020-01-14,1439386.2049881592
261,2020-01-15,1448707.5018631592
262,2020-01-16,1475250.6136795655
263,2020-01-17,1483506.6351639405
264,2020-01-21,1478180.1210037842
265,2020-01-22,1471078.2850662842
266,2020-01-23,1480133.1258865967
267,2020-01-24,1465219.2704178467
268,2020-01-27,1440717.7992264405
269,2020-01-28,1468947.8714920655
270,2020-01-29,1491851.1551834717
271,2020-01-30,1533929.5331131592
272,2020-01-31,1511292.2938553467
273,2020-02-03,1548133.2049881592
274,2020-02-04,1599088.8778397217
275,2020-02-05,1597136.0101639405
276,2020-02-06,1630248.183015503
277,2020-02-07,1632556.4169022217
278,2020-02-10,1675255.931062378
279,2020-02-11,1637438.929109253
280,2020-02-12,1639835.661531128
281,2020-02-13,1630958.5038162842
282,2020-02-14,1645517.130281128
283,2020-02-18,1662206.5819412842
284,2020-02-19,1667191.1761795655
285,2020-02-20,1641732.8231522217
286,2020-02-21,1589836.870515503
287,2020-02-24,1521295.0980545655
288,2020-02-25,1496192.7972733155
289,2020-02-26,1514885.8832108155
290,2020-02-27,1408156.3753983155
291,2020-02-28,1442249.1669022217
292,2020-03-02,1538208.059968628
293,2020-03-03,1464503.186921753
294,2020-03-04,1518268.4481522217
295,2020-03-05,1480169.8973709717
296,2020-03-06,1438332.7294022217
297,2020-03-09,1340860.8544022217
298,2020-03-10,1432546.7088944092
299,2020-03-11,1367654.5062576905
300,2020-03-12,1237959.011140503
301,2020-03-13,1413942.5331131592
302,2020-03-16,1205557.296296753
303,2020-03-17,1304809.7069412842
304,2020-03-18,1249886.9671951905
305,2020-03-19,1270449.636140503
306,2020-03-20,1222737.4003006592
307,2020-03-23,1210542.302156128
308,2020-03-24,1320565.1903397217
309,2020-03-25,1307925.1297928467
310,2020-03-26,1389730.294343628
311,2020-03-27,1332671.378328003
312,2020-03-30,1426404.636140503
313,2020-03-31,1403972.7958084717
314,2020-04-01,1354124.1092850342
315,2020-04-02,1382164.0126053467
316,2020-04-03,1369434.7674881592
317,2020-04-06,1471268.4540115967
318,2020-04-07,1455423.6488358155
319,2020-04-08,1470022.0653397217
320,2020-04-09,1470111.2499100342
321,2020-04-13,1473404.4930740967
322,2020-04-14,1546308.3514725342
323,2020-04-15,1530107.7684647217
324,2020-04-16,1576039.4686600342
325,2020-04-17,1589925.9178787842
326,2020-04-20,1558414.5394608155
327,2020-04-21,1493967.2992264405
328,2020-04-22,1544706.184968628
329,2020-04-23,1526012.9618240967
330,2020-04-24,1553874.7704178467
331,2020-04-27,1549424.0487381592
332,2020-04-28,1511681.2757889405
333,2020-04-29,1579511.0809647217
334,2020-04-30,1595356.0233475342
335,2020-05-01,1554052.727937378
336,2020-05-04,1592062.2313553467
337,2020-05-05,1609153.2879959717
338,2020-05-06,1624997.9559647217
339,2020-05-07,1634433.6835037842
340,2020-05-08,1644047.2313553467
341,2020-05-11,1662384.5394608155
342,2020-05-12,1624730.813874878
343,2020-05-13,1600162.6600662842
344,2020-05-14,1607105.8846756592
345,2020-05-15,1630516.8343826905
346,2020-05-18,1646094.7718826905
347,2020-05-19,1634700.825593628
348,2020-05-20,1657373.6014725342
349,2020-05-21,1637467.8797928467
350,2020-05-22,1638181.9051834717
351,2020-05-26,1620865.0057694092
352,2020-05-27,1623007.2191483155
353,2020-05-28,1619347.358796753
354,2020-05-29,1635861.1854569092
355,2020-06-01,1632112.1405350342
356,2020-06-02,1650678.858796753
357,2020-06-03,1654695.8690506592
358,2020-06-04,1632915.3504959717
359,2020-06-05,1671120.0995194092
360,2020-06-08,1681474.702546753
361,2020-06-09,1694328.6688553467
362,2020-06-10,1757170.0379959717
363,2020-06-11,1662818.6625076905
364,2020-06-12,1675940.319734253
365,2020-06-15,1686652.0726639405
366,2020-06-16,1727981.0257889405
367,2020-06-17,1733961.6058670655
368,2020-06-18,1752528.4613358155
369,2020-06-19,1742084.3993240967
370,2020-06-22,1790465.382234253
371,2020-06-23,1802426.542390503
372,2020-06-24,1766096.315828003
373,2020-06-25,1788412.216218628
374,2020-06-26,1752617.5086990967
375,2020-06-29,1771452.0550858155
376,2020-06-30,1816708.696687378
377,2020-07-01,1827330.9906326905
378,2020-07-02,1841256.132234253
379,2020-07-06,1880888.9320389405
380,2020-07-07,1859019.503328003
381,2020-07-08,1899902.1219803467
382,2020-07-09,1913202.4227615967
383,2020-07-10,1907400.2118240967
384,2020-07-13,1848486.393953003
385,2020-07-14,1859912.1722733155
386,2020-07-15,1857144.8436600342
387,2020-07-16,1820368.4198319092
388,2020-07-17,1811084.9920975342
389,2020-07-20,1888922.8153397217
390,2020-07-21,1863482.7108475342
391,2020-07-22,1890261.544343628
392,2020-07-23,1808050.1097733155
393,2020-07-24,1796981.618562378
394,2020-07-27,1819743.716218628
395,2020-07-28,1803408.395906128
396,2020-07-29,1821618.1014725342
397,2020-07-30,1820189.913484253
398,2020-07-31,1830098.0448319092
399,2020-08-03,1933018.8226639405
400,2020-08-04,1904008.1795975342
401,2020-08-05,1900883.9754959717
402,2020-08-06,1931322.8065506592
403,2020-08-07,1896777.9178787842
404,2020-08-10,1859019.503328003
405,2020-08-11,1815548.3368240967
406,2020-08-12,1867410.3993240967
407,2020-08-13,1863036.2391678467
408,2020-08-14,1864821.5770584717
409,2020-08-17,1877139.8871170655
410,2020-08-18,1887940.8246170655
411,2020-08-19,1876487.4676834717
412,2020-08-20,1920153.3309647217
413,2020-08-21,1906194.573640503
414,2020-08-24,1912189.6976639405
415,2020-08-25,1937064.9208084717
416,2020-08-26,1978941.0555740967
417,2020-08-27,2027528.397859253
418,2020-08-28,2048377.0062576905
419,2020-08-31,2018132.8719803467
420,2020-09-01,2033702.4398514405
421,2020-09-02,2072894.1190506592
422,2020-09-03,1944491.6629959717
423,2020-09-04,1917200.6356522217
424,2020-09-08,1813494.210359253
425,2020-09-09,1890714.6019608155
426,2020-09-10,1837742.9461990967
427,2020-09-11,1825752.9725662842
428,2020-09-14,1838100.919343628
429,2020-09-15,1868255.4574295655
430,2020-09-16,1834879.7098709717
431,2020-09-17,1815731.233796753
432,2020-09-18,1793182.3558670655
433,2020-09-21,1812420.4281326905
434,2020-09-22,1856086.1542069092
435,2020-09-23,1794971.9471756592
436,2020-09-24,1818236.634187378
437,2020-09-25,1859665.474031128
438,2020-09-28,1874161.122468628
439,2020-09-29,1854654.5360428467
440,2020-09-30,1882124.618562378
441,2020-10-01,1901183.772859253
442,2020-10-02,1845080.366609253
443,2020-10-05,1882572.1878983155
444,2020-10-06,1842574.966218628
445,2020-10-07,1877650.7088944092
446,2020-10-08,1884361.7792069092
447,2020-10-09,1931159.2557694092
448,2020-10-12,1981178.0790115967
449,2020-10-13,1994241.972078003
450,2020-10-14,1976346.1961990967
451,2020-10-15,1965608.7855545655
452,2020-10-16,1965608.7855545655
453,2020-10-19,1916932.1214920655
454,2020-10-20,1920779.5438553467
455,2020-10-21,1922121.9774490967
456,2020-10-22,1922927.1083084717
457,2020-10-23,1934917.3563553467
458,2020-10-26,1879887.7323319092
459,2020-10-27,1908252.679109253
460,2020-10-28,1813673.128328003
461,2020-10-29,1831926.8773514405
462,2020-10-30,1811794.2152420655
463,2020-11-02,1810541.3778397217
464,2020-11-03,1847227.7938553467
465,2020-11-04,1936348.9745194092
466,2020-11-05,1998089.6688553467
467,2020-11-06,2001937.2284256592
468,2020-11-09,1954244.8876053467
469,2020-11-10,1888209.2015701905
470,2020-11-11,1937780.729890503
471,2020-11-12,1927848.587312378
472,2020-11-13,1937422.7567459717
473,2020-11-16,1943865.3128983155
474,2020-11-17,1919079.6859451905
475,2020-11-18,1893780.4930740967
476,2020-11-19,1905802.0243240967
477,2020-11-20,1887590.2606522217
478,2020-11-23,1885078.2743240967
479,2020-11-24,1918720.7523514405
480,2020-11-25,1918810.485749878
481,2020-11-27,1931011.483796753
482,2020-11-30,1920604.7420975342
483,2020-12-01,1939803.4359451905
484,2020-12-02,1932267.4769608155
485,2020-12-03,1922129.9354569092
486,2020-12-04,1923206.4618240967
487,2020-12-07,1922578.3280350342
488,2020-12-08,1938009.042390503
489,2020-12-09,1900239.788484253
490,2020-12-10,1888756.5204178467
491,2020-12-11,1913337.8461014405
492,2020-12-14,1921771.0018631592
493,2020-12-15,1921143.005281128
494,2020-12-16,1967345.4149490967
495,2020-12-17,1968601.4081131592
496,2020-12-18,1961155.1825272217
497,2020-12-21,1997040.446687378
498,2020-12-22,2009151.8485428467
499,2020-12-23,1982955.5961014405
500,2020-12-24,1998475.9066483155
501,2020-12-28,2018302.597078003
502,2020-12-29,2011035.7010819092
503,2020-12-30,1988876.4911209717
504,2020-12-31,1995515.3905350342
